x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW|
75.023438|-616.652502|45.788927|-0.016467|-0.047590|-0.327772|0.943414|0.003587|0.000832|-0.000526|8.600284|-6.798445|0.114084|-0.102749|-0.668776|-0.000759|-0.000176|75.006493|-616.713829|8.593233|-6.807969|0.129604|-0.099721|-0.668768|-0.000746|-0.000155|0.000000|0.320317|0.000000|0|0|
75.453594|-616.992534|45.841425|-0.016389|-0.047543|-0.327788|0.943412|0.003559|0.000671|-0.000528|8.605805|-6.803442|0.106865|-0.097237|-0.668814|-0.000768|-0.000178|75.436375|-617.053885|8.598751|-6.812938|0.122077|-0.093779|-0.668806|-0.000754|-0.000154|0.000000|0.317851|0.000000|0|0|
75.884017|-617.332810|45.893907|-0.016311|-0.047499|-0.327805|0.943410|0.003532|0.000512|-0.000529|8.610974|-6.808172|0.100009|-0.092012|-0.668853|-0.000777|-0.000180|75.866525|-617.394189|8.603918|-6.817640|0.114927|-0.088135|-0.668844|-0.000763|-0.000154|0.000000|0.315515|0.000000|0|0|
76.314690|-617.673315|45.946372|-0.016232|-0.047460|-0.327821|0.943407|0.003507|0.000355|-0.000531|8.615808|-6.812646|0.093487|-0.087058|-0.668892|-0.000786|-0.000183|76.296926|-617.734726|8.608750|-6.822087|0.108135|-0.082774|-0.668883|-0.000771|-0.000156|0.000000|0.313299|0.000000|0|0|
76.745598|-618.014038|45.998821|-0.016153|-0.047425|-0.327838|0.943405|0.003483|0.000200|-0.000532|8.620325|-6.816880|0.087286|-0.082367|-0.668932|-0.000795|-0.000190|76.727563|-618.075485|8.613266|-6.826295|0.101684|-0.077684|-0.668923|-0.000780|-0.000159|0.000000|0.311201|0.000000|0|0|
77.176724|-618.354967|46.051255|-0.016072|-0.047394|-0.327854|0.943402|0.003461|0.000047|-0.000535|8.624539|-6.820885|0.081396|-0.077921|-0.668972|-0.000805|-0.000196|77.158418|-618.416454|8.617480|-6.830274|0.095560|-0.072851|-0.668962|-0.000790|-0.000163|0.000000|0.309214|0.000000|0|0|
77.608054|-618.696092|46.103676|-0.015991|-0.047366|-0.327871|0.943399|0.003440|-0.000105|-0.000537|8.628466|-6.824674|0.075794|-0.073708|-0.669012|-0.000815|-0.000202|77.589478|-618.757620|8.621407|-6.834037|0.089745|-0.068262|-0.669003|-0.000799|-0.000168|0.000000|0.307333|0.000000|0|0|
78.039574|-619.037400|46.156083|-0.015910|-0.047342|-0.327888|0.943396|0.003422|-0.000255|-0.000539|8.632121|-6.828258|0.070481|-0.069715|-0.669053|-0.000825|-0.000199|78.020729|-619.098975|8.625063|-6.837596|0.084226|-0.063907|-0.669044|-0.000809|-0.000170|0.000000|0.305556|0.000000|0|0|
78.471271|-619.378883|46.208479|-0.015827|-0.047322|-0.327905|0.943392|0.003408|-0.000405|-0.000541|8.635516|-6.831648|0.065438|-0.065915|-0.669095|-0.000834|-0.000181|78.452156|-619.440507|8.628460|-6.840961|0.078986|-0.059773|-0.669085|-0.000818|-0.000165|0.000000|0.303875|0.000000|0|0|
78.903132|-619.720531|46.260863|-0.015743|-0.047305|-0.327922|0.943388|0.003397|-0.000556|-0.000541|8.638668|-6.834853|0.060950|-0.062545|-0.669136|-0.000843|-0.000155|78.883749|-619.782208|8.631615|-6.844144|0.074098|-0.055919|-0.669127|-0.000827|-0.000152|0.000000|0.302289|0.000000|0|0|
79.335144|-620.062335|46.313239|-0.015659|-0.047293|-0.327939|0.943385|0.003348|-0.000762|-0.000539|8.641573|-6.837871|0.056100|-0.058831|-0.669179|-0.000849|-0.000100|79.315493|-620.124067|8.634527|-6.847146|0.069269|-0.052118|-0.669169|-0.000833|-0.000122|0.000000|0.300814|0.000000|0|0|
79.767297|-620.404286|46.365612|-0.015574|-0.047286|-0.327956|0.943380|0.003271|-0.000958|-0.000537|8.644266|-6.840724|0.051887|-0.055449|-0.669221|-0.000853|-0.000032|79.747379|-620.466076|8.637217|-6.849979|0.064734|-0.048534|-0.669212|-0.000838|-0.000077|0.000000|0.299409|0.000000|0|0|
80.199580|-620.746375|46.417981|-0.015490|-0.047284|-0.327973|0.943376|0.003199|-0.001122|-0.000533|8.646760|-6.843414|0.048040|-0.052268|-0.669264|-0.000853|0.000025|80.179395|-620.808226|8.639703|-6.852654|0.060511|-0.045183|-0.669254|-0.000839|-0.000025|0.000000|0.298080|0.000000|0|0|
80.631983|-621.088595|46.470347|-0.015406|-0.047286|-0.327989|0.943371|0.003142|-0.001248|-0.000527|8.649071|-6.845952|0.044481|-0.049314|-0.669307|-0.000851|0.000066|80.611533|-621.150510|8.642002|-6.855181|0.056594|-0.042070|-0.669297|-0.000837|0.000025|0.000000|0.296819|0.000000|0|0|
81.064498|-621.430939|46.522709|-0.015323|-0.047290|-0.328006|0.943367|0.003113|-0.001334|-0.000520|8.651209|-6.848347|0.040955|-0.046465|-0.669349|-0.000847|0.000107|81.043782|-621.492921|8.644125|-6.857569|0.052892|-0.039146|-0.669339|-0.000834|0.000072|0.000000|0.295624|0.000000|0|0|
81.497116|-621.773400|46.575068|-0.015239|-0.047296|-0.328022|0.943362|0.003159|-0.001302|-0.000515|8.653179|-6.850609|0.037955|-0.044064|-0.669391|-0.000842|0.000078|81.476135|-621.835450|8.646085|-6.859827|0.049483|-0.036464|-0.669382|-0.000829|0.000092|0.000000|0.294497|0.000000|0|0|
81.929828|-622.115970|46.627425|-0.015154|-0.047299|-0.328039|0.943358|0.003223|-0.001236|-0.000511|8.654999|-6.852750|0.034867|-0.041613|-0.669433|-0.000840|0.000015|81.908584|-622.178093|8.647892|-6.861962|0.046262|-0.033926|-0.669424|-0.000826|0.000080|0.000000|0.293420|0.000000|0|0|
82.362627|-622.458645|46.679778|-0.015067|-0.047301|-0.328055|0.943353|0.003300|-0.001170|-0.000511|8.656670|-6.854776|0.032015|-0.039445|-0.669475|-0.000841|-0.000057|82.341121|-622.520842|8.649555|-6.863983|0.043243|-0.031547|-0.669466|-0.000825|0.000043|0.000000|0.292403|0.000000|0|0|
82.795507|-622.801418|46.732123|-0.014980|-0.047300|-0.328071|0.943349|0.003364|-0.001112|-0.000514|8.658201|-6.856696|0.029270|-0.037411|-0.669517|-0.000845|-0.000113|82.773738|-622.863693|8.651079|-6.865896|0.040398|-0.029300|-0.669508|-0.000828|-0.000005|0.000000|0.291441|0.000000|0|0|
83.228459|-623.144284|46.784456|-0.014892|-0.047298|-0.328088|0.943345|0.003411|-0.001076|-0.000519|8.659599|-6.858519|0.026665|-0.035522|-0.669560|-0.000852|-0.000152|83.206429|-623.206640|8.652473|-6.867709|0.037717|-0.027177|-0.669550|-0.000833|-0.000053|0.000000|0.290532|0.000000|0|0|
83.661478|-623.487240|46.836774|-0.014803|-0.047295|-0.328105|0.943341|0.003444|-0.001066|-0.000526|8.660869|-6.860250|0.024187|-0.033770|-0.669603|-0.000860|-0.000180|83.639188|-623.549678|8.653743|-6.869428|0.035188|-0.025173|-0.669593|-0.000841|-0.000096|0.000000|0.289671|0.000000|0|0|
84.094558|-623.830279|46.889074|-0.014713|-0.047291|-0.328122|0.943336|0.003463|-0.001075|-0.000534|8.662018|-6.861898|0.021824|-0.032167|-0.669646|-0.000870|-0.000215|84.072007|-623.892804|8.654895|-6.871061|0.032804|-0.023287|-0.669636|-0.000850|-0.000135|0.000000|0.288858|0.000000|0|0|
84.527693|-624.173399|46.941352|-0.014623|-0.047288|-0.328139|0.943332|0.003476|-0.001098|-0.000543|8.663053|-6.863468|0.019596|-0.030676|-0.669690|-0.000882|-0.000240|84.504882|-624.236013|8.655934|-6.872613|0.030562|-0.021514|-0.669680|-0.000862|-0.000170|0.000000|0.288088|0.000000|0|0|
84.960877|-624.516596|46.993609|-0.014532|-0.047286|-0.328156|0.943327|0.003477|-0.001117|-0.000557|8.663977|-6.864969|0.017361|-0.029464|-0.669734|-0.000896|-0.000425|84.937807|-624.579300|8.656867|-6.874092|0.028449|-0.019858|-0.669724|-0.000877|-0.000254|0.000000|0.287359|0.000000|0|0|
85.394104|-624.859866|47.045841|-0.014442|-0.047283|-0.328174|0.943322|0.003441|-0.001100|-0.000593|8.664786|-6.866420|0.015076|-0.028574|-0.669780|-0.000929|-0.000834|85.370775|-624.922665|8.657695|-6.875508|0.026467|-0.018308|-0.669770|-0.000906|-0.000460|0.000000|0.286670|0.000000|0|0|
85.827370|-625.203207|47.098050|-0.014353|-0.047281|-0.328193|0.943317|0.003455|-0.001112|-0.000632|8.665493|-6.867818|0.013310|-0.027279|-0.669827|-0.000970|-0.000693|85.803782|-625.266103|8.658425|-6.876865|0.024665|-0.016791|-0.669817|-0.000940|-0.000558|0.000000|0.286016|0.000000|0|0|
86.260669|-625.546615|47.150233|-0.014262|-0.047279|-0.328213|0.943312|0.003553|-0.001175|-0.000643|8.666121|-6.869146|0.011808|-0.025889|-0.669876|-0.000992|-0.000162|86.236823|-625.609610|8.659068|-6.878164|0.023000|-0.015353|-0.669866|-0.000963|-0.000427|0.000000|0.285396|0.000000|0|0|
86.693998|-625.890089|47.202392|-0.014167|-0.047277|-0.328233|0.943307|0.003667|-0.001239|-0.000627|8.666673|-6.870411|0.010292|-0.024735|-0.669926|-0.000988|0.000261|86.669894|-625.953185|8.659627|-6.879409|0.021396|-0.014072|-0.669915|-0.000969|-0.000168|0.000000|0.284808|0.000000|0|0|
87.127353|-626.233624|47.254525|-0.014070|-0.047276|-0.328252|0.943301|0.003740|-0.001264|-0.000603|8.667151|-6.871621|0.008880|-0.023670|-0.669975|-0.000970|0.000386|87.102992|-626.296824|8.660110|-6.880605|0.019848|-0.012949|-0.669964|-0.000962|0.000068|0.000000|0.284249|0.000000|0|0|
87.560730|-626.577219|47.306632|-0.013972|-0.047275|-0.328271|0.943296|0.003770|-0.001252|-0.000584|8.667564|-6.872776|0.007695|-0.022518|-0.670023|-0.000953|0.000292|87.536113|-626.640523|8.660521|-6.881753|0.018396|-0.011917|-0.670012|-0.000948|0.000197|0.000000|0.283718|0.000000|0|0|
87.994126|-626.920870|47.358712|-0.013873|-0.047273|-0.328289|0.943291|0.003784|-0.001227|-0.000574|8.667923|-6.873872|0.006703|-0.021312|-0.670070|-0.000942|0.000144|87.969254|-626.984281|8.660871|-6.882852|0.017073|-0.010924|-0.670060|-0.000935|0.000222|0.000000|0.283213|0.000000|0|0|
88.427538|-627.264574|47.410762|-0.013775|-0.047270|-0.328308|0.943287|0.003801|-0.001206|-0.000570|8.668235|-6.874909|0.005790|-0.020180|-0.670117|-0.000937|0.000055|88.402413|-627.328094|8.661167|-6.883899|0.015877|-0.009959|-0.670107|-0.000925|0.000193|0.000000|0.282733|0.000000|0|0|
88.860965|-627.608329|47.462782|-0.013675|-0.047267|-0.328326|0.943282|0.003826|-0.001194|-0.000566|8.668502|-6.875892|0.004879|-0.019204|-0.670164|-0.000935|0.000053|88.835586|-627.671960|8.661417|-6.884896|0.014783|-0.009042|-0.670154|-0.000918|0.000161|0.000000|0.282274|0.000000|0|0|
89.294404|-627.952132|47.514770|-0.013576|-0.047264|-0.328344|0.943277|0.003855|-0.001188|-0.000561|8.668723|-6.876832|0.003974|-0.018383|-0.670211|-0.000931|0.000109|89.268772|-628.015875|8.661622|-6.885848|0.013765|-0.008195|-0.670201|-0.000912|0.000154|0.000000|0.281838|0.000000|0|0|
89.727853|-628.295981|47.566724|-0.013475|-0.047260|-0.328362|0.943273|0.003886|-0.001184|-0.000552|8.668899|-6.877732|0.003096|-0.017657|-0.670257|-0.000924|0.000180|89.701969|-628.359839|8.661786|-6.886758|0.012804|-0.007427|-0.670247|-0.000905|0.000173|0.000000|0.281420|0.000000|0|0|
90.161310|-628.639875|47.618644|-0.013374|-0.047255|-0.328380|0.943268|0.003920|-0.001182|-0.000539|8.669033|-6.878599|0.002296|-0.016981|-0.670303|-0.000913|0.000241|90.135174|-628.703848|8.661908|-6.887632|0.011898|-0.006736|-0.670293|-0.000895|0.000209|0.000000|0.281022|0.000000|0|0|
90.594772|-628.983811|47.670528|-0.013272|-0.047251|-0.328398|0.943264|0.003957|-0.001181|-0.000523|8.669130|-6.879431|0.001580|-0.016311|-0.670348|-0.000900|0.000289|90.568385|-629.047902|8.661993|-6.888472|0.011046|-0.006108|-0.670338|-0.000884|0.000251|0.000000|0.280640|0.000000|0|0|
91.028238|-629.327788|47.722374|-0.013169|-0.047246|-0.328415|0.943259|0.003998|-0.001181|-0.000505|8.669193|-6.880230|0.000960|-0.015647|-0.670393|-0.000885|0.000325|91.001601|-629.391998|8.662044|-6.889281|0.010252|-0.005535|-0.670383|-0.000869|0.000294|0.000000|0.280276|0.000000|0|0|
91.461706|-629.671804|47.774183|-0.013066|-0.047240|-0.328432|0.943255|0.004041|-0.001179|-0.000485|8.669226|-6.880996|0.000422|-0.014985|-0.670437|-0.000868|0.000354|91.434819|-629.736136|8.662063|-6.890060|0.009515|-0.005007|-0.670427|-0.000853|0.000332|0.000000|0.279926|0.000000|0|0|
91.895175|-630.015858|47.825952|-0.012961|-0.047234|-0.328448|0.943251|0.004085|-0.001175|-0.000464|8.669236|-6.881729|-0.000032|-0.014322|-0.670480|-0.000849|0.000386|91.868040|-630.080312|8.662056|-6.890808|0.008837|-0.004517|-0.670470|-0.000835|0.000368|0.000000|0.279590|0.000000|0|0|
92.328644|-630.359949|47.877680|-0.012855|-0.047228|-0.328464|0.943247|0.004128|-0.001169|-0.000441|8.669224|-6.882429|-0.000407|-0.013665|-0.670522|-0.000829|0.000423|92.301260|-630.424526|8.662024|-6.891528|0.008214|-0.004061|-0.670512|-0.000815|0.000404|0.000000|0.279267|0.000000|0|0|
92.762111|-630.704073|47.929367|-0.012748|-0.047221|-0.328480|0.943244|0.004170|-0.001161|-0.000416|8.669196|-6.883096|-0.000718|-0.013008|-0.670563|-0.000807|0.000472|92.734480|-630.768776|8.661974|-6.892218|0.007643|-0.003639|-0.670553|-0.000793|0.000444|0.000000|0.278955|0.000000|0|0|
93.195577|-631.048231|47.981012|-0.012640|-0.047214|-0.328494|0.943240|0.004211|-0.001152|-0.000389|8.669153|-6.883730|-0.000961|-0.012371|-0.670602|-0.000782|0.000526|93.167699|-631.113060|8.661906|-6.892880|0.007120|-0.003252|-0.670593|-0.000769|0.000489|0.000000|0.278656|0.000000|0|0|
93.629039|-631.392419|48.032613|-0.012531|-0.047206|-0.328509|0.943237|0.004251|-0.001142|-0.000359|8.669100|-6.884333|-0.001158|-0.011739|-0.670641|-0.000754|0.000583|93.600917|-631.457376|8.661825|-6.893513|0.006637|-0.002899|-0.670631|-0.000742|0.000538|0.000000|0.278365|0.000000|0|0|
94.062499|-631.736638|48.084170|-0.012421|-0.047198|-0.328522|0.943235|0.004291|-0.001130|-0.000327|8.669038|-6.884905|-0.001294|-0.011126|-0.670678|-0.000723|0.000639|94.034131|-631.801723|8.661733|-6.894119|0.006194|-0.002583|-0.670668|-0.000713|0.000590|0.000000|0.278085|0.000000|0|0|
94.495955|-632.080885|48.135680|-0.012311|-0.047189|-0.328535|0.943232|0.004330|-0.001119|-0.000292|8.668971|-6.885446|-0.001379|-0.010508|-0.670713|-0.000690|0.000703|94.467343|-632.146100|8.661634|-6.894697|0.005785|-0.002300|-0.670704|-0.000680|0.000646|0.000000|0.277811|0.000000|0|0|
94.929406|-632.425158|48.187144|-0.012199|-0.047179|-0.328547|0.943230|0.004371|-0.001108|-0.000253|8.668901|-6.885957|-0.001409|-0.009895|-0.670746|-0.000653|0.000770|94.900552|-632.490504|8.661528|-6.895248|0.005408|-0.002049|-0.670737|-0.000645|0.000705|0.000000|0.277547|0.000000|0|0|
95.362854|-632.769457|48.238560|-0.012087|-0.047169|-0.328558|0.943228|0.004412|-0.001097|-0.000211|8.668831|-6.886436|-0.001389|-0.009283|-0.670778|-0.000613|0.000834|95.333758|-632.834935|8.661420|-6.895771|0.005060|-0.001830|-0.670769|-0.000606|0.000767|0.000000|0.277289|0.000000|0|0|
95.796298|-633.113779|48.289926|-0.011974|-0.047158|-0.328567|0.943226|0.004453|-0.001085|-0.000165|8.668763|-6.886885|-0.001318|-0.008656|-0.670808|-0.000569|0.000900|95.766961|-633.179390|8.661311|-6.896268|0.004739|-0.001639|-0.670799|-0.000563|0.000829|0.000000|0.277036|0.000000|0|0|
96.229738|-633.458124|48.341242|-0.011860|-0.047147|-0.328576|0.943225|0.004495|-0.001073|-0.000116|8.668700|-6.887303|-0.001182|-0.008013|-0.670835|-0.000523|0.000975|96.200161|-633.523869|8.661204|-6.896738|0.004446|-0.001472|-0.670826|-0.000518|0.000896|0.000000|0.276791|0.000000|0|0|
96.663175|-633.802490|48.392506|-0.011744|-0.047135|-0.328584|0.943225|0.004538|-0.001061|-0.000064|8.668645|-6.887687|-0.001002|-0.007347|-0.670860|-0.000472|0.001054|96.633358|-633.868369|8.661102|-6.897179|0.004176|-0.001328|-0.670851|-0.000468|0.000966|0.000000|0.276549|0.000000|0|0|
97.096608|-634.146874|48.443718|-0.011628|-0.047122|-0.328591|0.943225|0.004581|-0.001047|-0.000007|8.668600|-6.888038|-0.000764|-0.006674|-0.670882|-0.000417|0.001130|97.066554|-634.212888|8.661006|-6.897591|0.003929|-0.001207|-0.670874|-0.000415|0.001038|0.000000|0.276314|0.000000|0|0|
97.530039|-634.491276|48.494876|-0.011511|-0.047109|-0.328596|0.943225|0.004624|-0.001032|0.000053|8.668569|-6.888355|-0.000476|-0.005963|-0.670901|-0.000359|0.001213|97.499747|-634.557426|8.660920|-6.897974|0.003701|-0.001105|-0.670893|-0.000358|0.001113|0.000000|0.276080|0.000000|0|0|
97.963468|-634.835694|48.545979|-0.011393|-0.047095|-0.328599|0.943226|0.004667|-0.001017|0.000118|8.668553|-6.888635|-0.000130|-0.005237|-0.670918|-0.000296|0.001298|97.932941|-634.901980|8.660845|-6.898326|0.003495|-0.001023|-0.670910|-0.000297|0.001191|0.000000|0.275852|0.000000|0|0|
98.396896|-635.180126|48.597026|-0.011274|-0.047080|-0.328602|0.943227|0.004710|-0.001001|0.000187|8.668556|-6.888879|0.000264|-0.004477|-0.670931|-0.000229|0.001389|98.366134|-635.246548|8.660785|-6.898647|0.003306|-0.000959|-0.670923|-0.000232|0.001273|0.000000|0.275626|0.000000|0|0|
98.830324|-635.524570|48.648015|-0.011154|-0.047065|-0.328602|0.943229|0.004752|-0.000984|0.000260|8.668580|-6.889084|0.000707|-0.003696|-0.670940|-0.000157|0.001480|98.799328|-635.591129|8.660742|-6.898934|0.003133|-0.000914|-0.670933|-0.000162|0.001357|0.000000|0.275403|0.000000|0|0|
99.263752|-635.869024|48.698946|-0.011033|-0.047049|-0.328601|0.943232|0.004794|-0.000967|0.000338|8.668627|-6.889249|0.001197|-0.002889|-0.670946|-0.000081|0.001567|99.232524|-635.935720|8.660717|-6.899188|0.002974|-0.000885|-0.670940|-0.000087|0.001441|0.000000|0.275183|0.000000|0|0|
99.697183|-636.213487|48.749818|-0.010911|-0.047032|-0.328598|0.943235|0.004834|-0.000948|0.000420|8.668700|-6.889373|0.001727|-0.002047|-0.670948|-0.000000|0.001657|99.665724|-636.280320|8.660714|-6.899405|0.002826|-0.000871|-0.670942|-0.000009|0.001526|0.000000|0.274963|0.000000|0|0|
100.130617|-636.557955|48.800629|-0.010788|-0.047014|-0.328593|0.943239|0.004874|-0.000930|0.000506|8.668800|-6.889454|0.002308|-0.001182|-0.670946|0.000085|0.001745|100.098929|-636.624926|8.660734|-6.899586|0.002691|-0.000872|-0.670940|0.000074|0.001611|0.000000|0.274746|0.000000|0|0|
100.564055|-636.902428|48.851378|-0.010665|-0.046996|-0.328586|0.943244|0.004909|-0.000907|0.000596|8.668930|-6.889492|0.002890|-0.000325|-0.670940|0.000174|0.001792|100.532139|-636.969536|8.660780|-6.899728|0.002563|-0.000888|-0.670934|0.000161|0.001681|0.000000|0.274528|0.000000|0|0|
100.997500|-637.246904|48.902065|-0.010541|-0.046977|-0.328577|0.943249|0.004935|-0.000877|0.000685|8.669089|-6.889489|0.003468|0.000485|-0.670929|0.000263|0.001771|100.965357|-637.314149|8.660852|-6.899832|0.002446|-0.000918|-0.670924|0.000249|0.001715|0.000000|0.274313|0.000000|0|0|
101.430953|-637.591379|48.952687|-0.010416|-0.046957|-0.328565|0.943256|0.004954|-0.000841|0.000771|8.669277|-6.889445|0.004048|0.001293|-0.670913|0.000351|0.001731|101.398584|-637.658762|8.660953|-6.899896|0.002342|-0.000952|-0.670909|0.000336|0.001718|0.000000|0.274096|0.000000|0|0|
101.864414|-637.935852|49.003244|-0.010291|-0.046935|-0.328552|0.943263|0.004975|-0.000805|0.000856|8.669494|-6.889361|0.004644|0.002089|-0.670894|0.000436|0.001712|101.831821|-638.003372|8.661082|-6.899922|0.002257|-0.000988|-0.670889|0.000422|0.001705|0.000000|0.273881|0.000000|0|0|
102.297886|-638.280321|49.053735|-0.010166|-0.046913|-0.328537|0.943270|0.005002|-0.000774|0.000941|8.669741|-6.889237|0.005241|0.002876|-0.670870|0.000522|0.001732|102.265070|-638.347979|8.661241|-6.899908|0.002184|-0.001026|-0.670866|0.000507|0.001699|0.000000|0.273665|0.000000|0|0|
102.731370|-638.624784|49.104158|-0.010040|-0.046891|-0.328520|0.943279|0.005064|-0.000825|0.001037|8.670009|-6.889071|0.005144|0.003924|-0.670841|0.000611|0.001597|102.698332|-638.692581|8.661420|-6.899849|0.001931|-0.000943|-0.670838|0.000591|0.001653|0.000000|0.273459|0.000000|0|0|
103.164867|-638.969239|49.154519|-0.009912|-0.046870|-0.328500|0.943288|0.005035|-0.000900|0.001128|8.670293|-6.888865|0.006011|0.004534|-0.670808|0.000701|0.001811|103.131608|-639.037174|8.661623|-6.899751|0.001795|-0.000969|-0.670805|0.000678|0.001699|0.000000|0.273268|0.000000|0|0|
103.598378|-639.313684|49.204816|-0.009785|-0.046851|-0.328479|0.943298|0.005016|-0.000978|0.001226|8.670607|-6.888615|0.006565|0.005540|-0.670771|0.000796|0.001933|103.564900|-639.381756|8.661850|-6.899611|0.001629|-0.000969|-0.670768|0.000771|0.001773|0.000000|0.273069|0.000000|0|0|
104.031904|-639.658117|49.255051|-0.009657|-0.046835|-0.328455|0.943308|0.004989|-0.001090|0.001330|8.670951|-6.888310|0.007211|0.006658|-0.670729|0.000896|0.002067|103.998208|-639.726326|8.662102|-6.899426|0.001444|-0.000942|-0.670726|0.000868|0.001868|0.000000|0.272879|0.000000|0|0|
104.465447|-640.002535|49.305225|-0.009528|-0.046822|-0.328428|0.943320|0.004958|-0.001244|0.001443|8.671326|-6.887948|0.007782|0.007894|-0.670681|0.001003|0.002202|104.431534|-640.070881|8.662379|-6.899189|0.001204|-0.000876|-0.670679|0.000972|0.001976|0.000000|0.272696|0.000000|0|0|
104.899009|-640.346934|49.355340|-0.009398|-0.046813|-0.328398|0.943332|0.004981|-0.001411|0.001569|8.671718|-6.887521|0.008218|0.008999|-0.670628|0.001118|0.002319|104.864880|-640.415417|8.662674|-6.898897|0.000861|-0.000792|-0.670627|0.001082|0.002092|0.000000|0.272537|0.000000|0|0|
105.332589|-640.691313|49.405404|-0.009267|-0.046807|-0.328366|0.943345|0.004951|-0.001529|0.001698|8.672146|-6.887034|0.008829|0.010580|-0.670569|0.001243|0.002585|105.298246|-640.759931|8.662991|-6.898547|0.000480|-0.000669|-0.670568|0.001202|0.002264|0.000000|0.272375|0.000000|0|0|
105.766191|-641.035667|49.455423|-0.009135|-0.046806|-0.328330|0.943358|0.004917|-0.001729|0.001839|8.672600|-6.886465|0.009397|0.012186|-0.670504|0.001375|0.002730|105.731636|-641.104420|8.663329|-6.898130|0.000027|-0.000498|-0.670503|0.001331|0.002425|0.000000|0.272242|0.000000|0|0|
106.199814|-641.379993|49.505399|-0.009003|-0.046810|-0.328291|0.943373|0.004852|-0.001962|0.001988|8.673084|-6.885814|0.009991|0.013915|-0.670431|0.001516|0.002905|106.165048|-641.448879|8.663687|-6.897642|-0.000487|-0.000286|-0.670432|0.001468|0.002589|0.000000|0.272126|0.000000|0|0|
