x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW||wheelbase|SR|K|v|curv_yawv|SW_yawv|
527.826864|13.468521|0.513797|-0.009194|-0.004434|-0.703061|-0.711056|-0.001324|0.003856|0.315192|-0.171065|11.765149|-3.637002|0.710754|7.84261|0.315144|-0.022344|527.84677|13.609404|0.322429|11.704042|0.362072|0.767585|1.557674|0.307009|-0.035922|8|1|0|1|8|||||11.7084823780798|0.026221075463612|1.12075789652989|0.739437061221185
527.819508|14.057597|0.513824|-0.009162|-0.004555|-0.708629|-0.705507|-0.001142|-0.000348|0.313719|-0.353427|11.799203|-3.655595|0.653124|7.858333|0.313686|-0.035159|527.832365|14.195072|0.141322|11.745829|0.347023|0.768355|1.573379|0.305782|-0.041369|8|1|0|1|8|||||11.7466791394387|0.026031357149559|1.11313140996671|0.741077484006048
527.802987|14.648394|0.513838|-0.009079|-0.004612|-0.714123|-0.699946|-0.00073|-0.002679|0.311753|-0.536473|11.83046|-3.664286|0.598701|7.873969|0.311729|-0.041598|527.811477|14.782476|-0.020585|11.785427|0.419277|0.772475|1.589039|0.304405|-0.047154|8|1|0|1|8|||||11.7854449773674|0.025828893230979|1.10496136431997|0.742836840430006
527.777269|15.240776|0.513839|-0.00898|-0.004637|-0.719538|-0.69438|-0.000259|-0.00317|0.309679|-0.719721|11.859043|-3.664415|0.54592|7.889502|0.309659|-0.040023|527.781665|15.371372|-0.188483|11.821689|0.400102|0.769991|1.604592|0.302597|-0.051569|8|1|0|1|8|||||11.8231914749787|0.025593512601093|1.09536370156565|0.744906287713394
527.742352|15.834607|0.513828|-0.008891|-0.004657|-0.724875|-0.688807|0.000136|-0.002582|0.307834|-0.902842|11.885004|-3.660132|0.493614|7.904937|0.307818|-0.033273|527.742899|15.961641|-0.361692|11.855141|0.361208|0.769784|1.620042|0.300696|-0.05243|8|1|0|1|8|||||11.8606572007096|0.02535238940908|1.08550948021816|0.74703404918989
527.698251|16.429756|0.513808|-0.008821|-0.004683|-0.730141|-0.683223|0.000398|-0.001686|0.306366|-1.085734|11.908343|-3.655822|0.440947|7.920289|0.306352|-0.025717|527.695145|16.55316|-0.538652|11.886032|0.325303|0.773456|1.6354|0.298962|-0.050037|8|1|0|1|8|||||11.8982310736566|0.025126592192508|1.07630569351819|0.749024107025135
527.644979|17.026091|0.513784|-0.00877|-0.00472|-0.735343|-0.677622|0.000514|-0.000911|0.305227|-1.268463|11.929034|-3.653748|0.387746|7.935576|0.305212|-0.020501|527.638375|17.145799|-0.718|11.914416|0.297266|0.779639|1.650684|0.2975|-0.04609|8|1|0|1|8|||||11.9360308570754|0.024924533420056|1.06811508493292|0.750797319933353
527.582547|17.623477|0.51376|-0.008732|-0.004767|-0.740483|-0.672001|0.000499|-0.000396|0.304264|-1.451155|11.947053|-3.654215|0.334039|7.950812|0.304249|-0.018611|527.57257|17.739427|-0.898803|11.94025|0.276065|0.786634|1.665908|0.296281|-0.042377|8|1|0|1|8|||||11.9740309376295|0.024743630740832|1.06082787862755|0.75237671453176
527.510953|18.221779|0.513741|-0.008699|-0.004821|-0.745565|-0.666358|0.000397|-0.000108|0.303326|-1.633916|11.962377|-3.656281|0.279998|7.966|0.303307|-0.019358|527.497714|18.333907|-1.080499|11.963469|0.259316|0.793418|1.681081|0.295206|-0.039989|8|1|0|1|8|||||12.0121633606508|0.024575589853118|1.05408861800575|0.753838826976833
527.430193|18.820861|0.513727|-0.008667|-0.00488|-0.750588|-0.660695|0.000258|1.8E-05|0.30231|-1.816794|11.974995|-3.658704|0.225834|7.98114|0.302288|-0.021477|527.413796|18.929107|-1.26278|11.98402|0.244884|0.799604|1.696204|0.294166|-0.039194|8|1|0|1|8|||||12.0503671599167|0.024411372375316|1.04750939947635|0.755267586724527
527.340256|19.420588|0.513721|-0.008633|-0.004943|-0.755551|-0.655015|0.000129|2.1E-05|0.301178|-1.99978|11.984906|-3.660445|0.171785|7.996226|0.301154|-0.023828|527.320807|19.524888|-1.445471|12.001875|0.231332|0.805161|1.711276|0.293082|-0.039681|8|1|0|1|8|||||12.0886057892325|0.024244483202608|1.04081112523293|0.756723590541903
527.241136|20.020822|0.513721|-0.008597|-0.005005|-0.76045|-0.64932|4E-05|-7.4E-05|0.299937|-2.182821|11.992123|-3.660901|0.118095|8.011253|0.299911|-0.025728|527.218744|20.121118|-1.628466|12.017024|0.217887|0.810207|1.726292|0.291912|-0.040902|8|1|0|1|8|||||12.1268613964922|0.024071521101448|1.03384731199772|0.758238801133771
527.132829|20.621427|0.513724|-0.008556|-0.005067|-0.765287|-0.643613|2E-06|-0.000232|0.298617|-2.365847|11.996669|-3.659844|0.06495|8.026215|0.298591|-0.026926|527.107605|20.717663|-1.811676|12.029473|0.204261|0.814896|1.741247|0.290653|-0.042325|8|1|0|1|8|||||12.1651301097319|0.023892305086609|1.02660975346263|0.759815180164102
527.015335|21.22227|0.513728|-0.008512|-0.005125|-0.770059|-0.637895|1.2E-05|-0.000409|0.297255|-2.548781|11.998574|-3.657276|0.012466|8.04111|0.29723|-0.027417|526.987394|21.314391|-1.995018|12.039236|0.190454|0.819365|1.756137|0.289322|-0.043562|8|1|0|1|8|||||12.2034134685349|0.023708284632491|1.0191603818412|0.761439402725867
526.888659|21.823218|0.513733|-0.008465|-0.00518|-0.774767|-0.632169|5.5E-05|-0.000554|0.295883|-2.731552|11.997872|-3.653344|-0.039355|8.055936|0.295859|-0.02734|526.858118|21.911171|-2.178407|12.046334|0.176594|0.823705|1.770959|0.287949|-0.044399|8|1|0|1|8|||||12.2417163787275|0.023521946685546|1.01160589729691|0.763088314604614
526.75281|22.42414|0.513736|-0.008416|-0.005231|-0.77941|-0.626435|0.000114|-0.000639|0.294525|-2.914095|11.994594|-3.648289|-0.090566|8.070694|0.294503|-0.026879|526.719786|22.507874|-2.361759|12.050789|0.162828|0.827962|1.785714|0.286566|-0.044775|8|1|0|1|8|||||12.2800415755242|0.023335914478593|1.00405902840211|0.764737344970032
526.6078|23.024906|0.513736|-0.008367|-0.005279|-0.783991|-0.620693|0.000171|-0.000658|0.293197|-3.096363|11.98877|-3.642356|-0.141266|8.085386|0.293175|-0.026231|526.57241|23.104371|-2.544999|12.052624|0.149255|0.832142|1.800401|0.285196|-0.044746|8|1|0|1|8|||||12.3183913395937|0.023152049008487|0.996599890370482|0.766368954618105
519.482256|16.771404|0.514864|-0.009313|-0.010197|-0.850702|-0.525467|0.000637|-0.00083|0.439693|-5.41619|9.831119|-4.459654|-1.993011|8.318062|0.439668|-0.030323|519.482928|16.914197|-4.728199|10.086454|0.253818|0.454276|2.032656|0.429862|-0.052552|5|1|0|1|5|||||11.1396777367084|0.03858836944479|1.63899161280158|0.451855095152726
519.21304|17.264082|0.514858|-0.009192|-0.010274|-0.856416|-0.516102|0.000655|-0.000815|0.438178|-5.637903|9.729146|-4.409408|-2.083645|8.340007|0.438153|-0.030259|519.209535|17.401069|-4.956303|9.998225|0.241308|0.463598|2.054599|0.428344|-0.0525|5|1|0|1|5|||||11.1592760777048|0.038384568767484|1.63068254647473|0.4540920041052
518.932697|17.751691|0.514852|-0.009072|-0.010354|-0.862009|-0.506707|0.000238|-0.000167|0.436694|-5.857057|9.622683|-4.357227|-2.172789|8.361876|0.436667|-0.028424|518.925206|17.882735|-5.182102|9.90526|0.22862|0.472691|2.076468|0.426864|-0.051839|5|1|0|1|5|||||11.1789246712734|0.038184710296592|1.62253880041998|0.456289766186739
518.641357|18.234007|0.514845|-0.008971|-0.010473|-0.86748|-0.497281|-0.000766|0.00116|0.435383|-6.073474|9.511774|-4.302172|-2.26324|8.383675|0.435351|-0.024944|518.630074|18.358972|-5.405444|9.807592|0.216718|0.480808|2.098268|0.4255|-0.050069|5|1|0|1|5|||||11.1985573033137|0.037995965772671|1.61486410317914|0.458365801597808
518.339151|18.710799|0.514838|-0.008857|-0.01057|-0.872833|-0.487824|0.00104|-0.001444|0.434059|-6.287353|9.396262|-4.252331|-2.352822|8.40541|0.434039|-0.029284|518.324268|18.82955|-5.626378|9.705217|0.203187|0.487907|2.119999|0.424111|-0.050318|5|1|0|1|5|||||11.2181712598789|0.037805716295026|1.60712227397648|0.460464770549861
518.026202|19.181839|0.514832|-0.008697|-0.010563|-0.878066|-0.478344|0.004276|-0.005463|0.432276|-6.498686|9.276501|-4.199969|-2.433219|8.42707|0.43227|-0.042109|518.007915|19.294254|-5.845023|9.598317|0.186252|0.496058|2.14165|0.422398|-0.055186|5|1|0|1|5|||||11.2379705953975|0.037586679589017|1.59815681399247|0.462901482487435
517.702639|19.646924|0.514831|-0.008533|-0.010532|-0.883173|-0.468852|0.002129|-0.002291|0.430236|-6.707059|9.153027|-4.134835|-2.505809|8.448631|0.430213|-0.039356|517.681161|19.752887|-6.061191|9.487167|0.169165|0.506192|2.16321|0.42055|-0.057786|5|1|0|1|5|||||11.2580803880755|0.037355391461358|1.58867229911045|0.465486267314255
517.368618|20.105863|0.514829|-0.008426|-0.01062|-0.888154|-0.459346|-0.001467|0.00225|0.428615|-6.912084|9.025732|-4.068429|-2.585984|8.470097|0.428575|-0.025354|517.344167|20.205253|-6.274491|9.371764|0.154803|0.514796|2.184685|0.41894|-0.05453|5|1|0|1|5|||||11.2782621791115|0.037145793682286|1.58010798712049|0.467826455190283
517.02431|20.558457|0.514824|-0.008365|-0.010824|-0.893018|-0.449814|-0.00433|0.005184|0.42774|-7.113857|8.89424|-4.00514|-2.673502|8.4915|0.427694|-0.010851|516.997085|20.651144|-6.484707|9.252036|0.143636|0.520985|2.206098|0.41783|-0.046759|5|1|0|1|5|||||11.2983005368571|0.036981668051488|1.573472595617|0.469643602119507
516.669879|21.004491|0.514819|-0.008316|-0.011088|-0.897772|-0.440243|-0.005413|0.005511|0.427421|-7.312596|8.758225|-3.946616|-2.766224|8.512875|0.427377|-0.003522|516.640062|21.090342|-6.691832|9.127874|0.134437|0.524904|2.227474|0.417209|-0.038471|5|1|0|1|5|||||11.3180695914144|0.036862204868972|1.56873078176783|0.470944337919505
516.305477|21.443736|0.514815|-0.008247|-0.011346|-0.902421|-0.430627|-0.004812|0.00392|0.427221|-7.508501|8.617506|-3.891036|-2.860622|8.53424|0.427185|-0.005497|516.273236|21.522619|-6.896006|8.999168|0.125296|0.526871|2.248828|0.416837|-0.03346|5|1|0|1|5|||||11.3375448596361|0.036766072827992|1.56497539447212|0.47197576162328
515.931241|21.875955|0.51481|-0.008144|-0.011555|-0.906965|-0.420969|-0.003316|0.001722|0.426755|-7.70163|8.472131|-3.834843|-2.951753|8.555589|0.426724|-0.013306|515.896739|21.947752|-7.097407|8.865881|0.114516|0.527647|2.270162|0.416412|-0.033143|5|1|0|1|5|||||11.356805538082|0.036666296574655|1.56105997745721|0.473052339145865
515.547305|22.300914|0.514802|-0.008011|-0.011704|-0.911399|-0.411279|-0.001695|-9.7E-05|0.425861|-7.891871|8.322343|-3.775257|-3.036933|8.576904|0.425834|-0.021893|515.510711|22.365524|-7.296144|8.728063|0.101328|0.527917|2.291464|0.415723|-0.036518|5|1|0|1|5|||||11.3759747274994|0.036543945460345|1.55618041837774|0.474395732430596
515.15381|22.718392|0.514789|-0.007859|-0.011803|-0.91572|-0.401568|-0.000403|-0.00115|0.4246|-8.079019|8.16846|-3.711079|-3.115647|8.598165|0.424575|-0.027689|515.115298|22.775733|-7.492205|8.585842|0.085945|0.528153|2.312718|0.414708|-0.041388|5|1|0|1|5|||||11.3951664582396|0.036393325320854|1.55009553543584|0.476073632584788
514.750911|23.128186|0.514771|-0.007703|-0.01187|-0.919923|-0.391843|0.000416|-0.001466|0.423153|-8.262845|8.01079|-3.642619|-3.188717|8.619357|0.42313|-0.029458|514.710659|23.178186|-7.685473|8.439395|0.069189|0.528702|2.333911|0.41344|-0.045631|5|1|0|1|5|||||11.4144593914804|0.036220725469363|1.54307383470751|0.478013540491354
514.338775|23.530107|0.514749|-0.007552|-0.011922|-0.92401|-0.382108|0.000798|-0.001274|0.421703|-8.443163|7.849574|-3.57104|-3.257866|8.640476|0.421682|-0.028063|514.296819|23.572845|-7.875768|8.288914|0.052058|0.529686|2.355036|0.412051|-0.048058|5|1|0|1|5|||||11.4338889661051|0.036037694718|1.53560740406855|0.480080642349787
513.917582|23.923979|0.514726|-0.007409|-0.011971|-0.927981|-0.372362|0.000874|-0.000858|0.420375|-8.619849|7.684967|-3.497546|-3.324669|8.661526|0.420356|-0.024885|513.87437|23.959109|-8.062892|8.134575|0.035343|0.531134|2.376092|0.410678|-0.04841|5|1|0|1|5|||||11.4534509137766|0.035856267520737|1.52820876474743|0.482133375247064
513.487514|24.309634|0.514704|-0.007276|-0.012023|-0.931837|-0.362604|0.000794|-0.000442|0.419215|-8.792832|7.517054|-3.423096|-3.39027|8.682514|0.419198|-0.021588|513.443071|24.337234|-8.246675|7.976531|0.019527|0.532889|2.397084|0.409408|-0.047214|5|1|0|1|5|||||11.4731292745086|0.035684074519202|1.52120295207336|0.484081156026524
513.048758|24.686906|0.514686|-0.00715|-0.012079|-0.935582|-0.352831|0.000651|-0.000141|0.4182|-8.96208|7.345877|-3.348215|-3.455269|8.703447|0.418184|-0.019206|513.003241|24.706911|-8.426985|7.814897|0.004674|0.534737|2.418019|0.408275|-0.04531|5|1|0|1|5|||||11.4928974288834|0.035524114134521|1.51471759839462|0.485887736757607
512.601502|25.05563|0.514673|-0.007028|-0.012139|-0.939215|-0.343042|0.0005|1.7E-05|0.417275|-9.127575|7.171466|-3.272975|-3.519665|8.724332|0.417258|-0.018044|512.555064|25.067978|-8.603736|7.649763|-0.009402|0.536445|2.438902|0.40726|-0.043449|5|1|0|1|5|||||11.5127384715308|0.035374728697876|1.50868204590173|0.487572042264357
512.145934|25.415644|0.514666|-0.006906|-0.012202|-0.942739|-0.333237|0.000369|6.1E-05|0.416378|-9.289297|6.993855|-3.19723|-3.583211|8.745173|0.416362|-0.017975|512.098721|25.420272|-8.776872|7.481199|-0.022997|0.537789|2.459739|0.406322|-0.042115|5|1|0|1|5|||||11.5326415266402|0.035232344564028|1.50294395003135|0.489176040664895
511.682241|25.766786|0.514665|-0.006782|-0.012266|-0.946153|-0.323417|0.000275|3E-05|0.415466|-9.447214|6.813096|-3.120779|-3.645522|8.765967|0.415448|-0.018631|511.634397|25.763638|-8.94636|7.309272|-0.036403|0.538602|2.480531|0.405411|-0.041489|5|1|0|1|5|||||11.5526107187763|0.035092587283418|1.49731691779542|0.490751550974488
511.210613|26.108896|0.514668|-0.006657|-0.01233|-0.949457|-0.313584|0.000227|-3.9E-05|0.414511|-9.601286|6.629261|-3.043457|-3.706227|8.786716|0.414492|-0.019626|511.162278|26.097924|-9.112171|7.134049|-0.049829|0.538783|2.501276|0.404487|-0.041517|5|1|0|1|5|||||11.5726537780944|0.034951965880604|1.49165215430824|0.4923401842548
510.731242|26.441819|0.514673|-0.006528|-0.012392|-0.952652|-0.303741|0.000228|-0.000122|0.413503|-9.751469|6.442437|-2.965177|-3.765041|8.807415|0.413484|-0.020674|510.682552|26.42298|-9.274277|6.955606|-0.063375|0.538302|2.521974|0.403521|-0.042021|5|1|0|1|5|||||11.5927852002858|0.034807942442516|1.48584152578269|0.493972391276534
510.244322|26.765405|0.514677|-0.006398|-0.012452|-0.955737|-0.29389|0.00027|-0.000199|0.412446|-9.897712|6.252726|-2.885915|-3.82175|8.828062|0.412426|-0.02157|510.195407|26.738666|-9.432642|6.774029|-0.077041|0.537189|2.542621|0.402505|-0.042777|5|1|0|1|5|||||11.6130187286943|0.034659808048485|1.47985487633823|0.495656867665589
509.75005|27.079506|0.514681|-0.006266|-0.012508|-0.958712|-0.284034|0.000336|-0.000255|0.41135|-10.039967|6.060235|-2.805697|-3.876262|8.848656|0.41133|-0.022227|509.701037|27.044844|-9.587222|6.589412|-0.090745|0.535511|2.563215|0.401438|-0.043588|5|1|0|1|5|||||11.6333647833732|0.034507471180973|1.47368833047287|0.497394959625728
509.248625|27.383984|0.514683|-0.006134|-0.012561|-0.961579|-0.274174|0.000411|-0.000285|0.410228|-10.178189|5.865075|-2.72459|-3.928563|8.869194|0.410208|-0.022622|509.199634|27.341382|-9.737966|6.401859|-0.104366|0.533354|2.583754|0.400331|-0.044306|5|1|0|1|5|||||11.653831150014|0.034351879210084|1.46738233911561|0.499175501519692
508.74025|27.678703|0.514681|-0.006001|-0.012611|-0.964336|-0.264312|0.00048|-0.000289|0.409091|-10.312334|5.667356|-2.642673|-3.978695|8.889675|0.409071|-0.022782|508.691394|27.628154|-9.884819|6.211479|-0.117765|0.530807|2.604236|0.399197|-0.044847|5|1|0|1|5|||||11.6744215287183|0.034194156774107|1.46098489393079|0.500985116839444
508.225128|27.963535|0.514678|-0.005868|-0.012657|-0.966985|-0.254451|0.000536|-0.000275|0.407952|-10.442364|5.467183|-2.560027|-4.026734|8.9101|0.407932|-0.022761|508.176518|27.905039|-10.027721|6.018381|-0.130819|0.527947|2.624662|0.39805|-0.045182|5|1|0|1|5|||||11.6951313936613|0.034035530393078|1.45454824785057|0.502809125072778
507.703466|28.238357|0.514672|-0.005736|-0.012701|-0.969526|-0.24459|0.000576|-0.000251|0.406817|-10.568245|5.264661|-2.476728|-4.072762|8.930467|0.406797|-0.022627|507.655204|28.171921|-10.166616|5.822677|-0.143435|0.524837|2.64503|0.396902|-0.045327|5|1|0|1|5|||||11.7159569962417|0.03387704479688|1.44811694497924|0.504634929461745
507.175471|28.50305|0.514666|-0.005605|-0.012743|-0.97196|-0.234732|0.000602|-0.000224|0.40569|-10.689946|5.059886|-2.392844|-4.116851|8.950778|0.405671|-0.022441|507.127656|28.428688|-10.301449|5.624475|-0.155552|0.521522|2.665342|0.395759|-0.045325|5|1|0|1|5|||||11.7368893036113|0.0337192410836|1.44171395202546|0.506455983968412
506.641353|28.757502|0.514659|-0.005474|-0.012783|-0.974288|-0.224877|0.000617|-0.000199|0.404572|-10.807438|4.852955|-2.308432|-4.159056|8.971033|0.404553|-0.022256|506.593928|28.674969|-10.432172|5.423879|-0.167148|0.518035|2.685597|0.394627|-0.04523|5|1|0|1|5|||||11.7579197158437|0.033562654749908|1.43536202699185|0.508265755144467
506.101324|29.001602|0.514652|-0.005344|-0.012821|-0.97651|-0.215025|0.000625|-0.000179|0.403464|-10.920698|4.643962|-2.223541|-4.199411|8.991233|0.403445|-0.022104|506.05468|28.911455|-10.558732|5.221003|-0.178229|0.514373|2.705796|0.393506|-0.045092|5|1|0|1|5|||||11.7790361988506|0.033407317318407|1.42906233729921|0.5100638316358
505.555593|29.235248|0.514646|-0.005213|-0.012858|-0.978626|-0.205179|0.00063|-0.000162|0.402361|-11.029701|4.432997|-2.138213|-4.237931|9.011377|0.402342|-0.022001|505.509667|29.137255|-10.681097|5.015938|-0.188819|0.51056|2.72594|0.392394|-0.044955|5|1|0|1|5|||||11.8002316563385|0.033253075992727|1.42280824792647|0.511852033244115
505.004377|29.45834|0.51464|-0.005083|-0.012894|-0.980638|-0.195339|0.000634|-0.000149|0.401262|-11.134428|4.220153|-2.05249|-4.27462|9.031466|0.401244|-0.02195|504.959251|29.352541|-10.799228|4.808785|-0.198959|0.506593|2.746029|0.391289|-0.044845|5|1|0|1|5|||||11.8214947689456|0.033099790478941|1.41659358582527|0.513632061165945
504.447887|29.670784|0.514636|-0.004954|-0.012928|-0.982546|-0.185506|0.000638|-0.000138|0.400165|-11.23486|4.005522|-1.966408|-4.309477|9.0515|0.400147|-0.021944|504.403643|29.557225|-10.913098|4.599641|-0.208692|0.502471|2.766062|0.390188|-0.044777|5|1|0|1|5|||||11.8428208331666|0.032947218023197|1.41040789512881|0.515406859174144
503.88634|29.872488|0.514633|-0.004824|-0.01296|-0.98435|-0.175682|0.000643|-0.000126|0.399067|-11.330978|3.789194|-1.880008|-4.342494|9.071479|0.399049|-0.021971|503.843056|29.751221|-11.022678|4.3886|-0.21806|0.498195|2.786041|0.389087|-0.044753|5|1|0|1|5|||||11.8641999414914|0.03279504744684|1.40423769719242|0.517180261531682
503.319952|30.063367|0.51463|-0.004694|-0.012991|-0.986051|-0.165867|0.00065|-0.000114|0.397968|-11.42277|3.571263|-1.793328|-4.373667|9.091404|0.397949|-0.022018|503.277705|29.93445|-11.127946|4.175758|-0.227101|0.493772|2.805964|0.387985|-0.044767|5|1|0|1|5|||||11.8856273310869|0.032643207564251|1.3980798634831|0.518953146793838
502.748939|30.243341|0.514627|-0.004565|-0.01302|-0.987651|-0.156063|0.000658|-1E-04|0.396866|-11.510221|3.35182|-1.706409|-4.402993|9.111273|0.396847|-0.02207|502.707804|30.106836|-11.228883|3.961208|-0.235848|0.489208|2.825833|0.386879|-0.044808|5|1|0|1|5|||||11.9070979775491|0.032491460197058|1.39192410525455|0.520728466489726
502.17352|30.412332|0.514624|-0.004436|-0.013048|-0.989149|-0.146271|0.000667|-8.6E-05|0.395761|-11.593321|3.130957|-1.619291|-4.430473|9.131087|0.395742|-0.022118|502.133571|30.26831|-11.325472|3.745042|-0.24433|0.484515|2.845646|0.385769|-0.044864|5|1|0|1|5|||||11.9286066078376|0.032339820792358|1.3857709885464|0.522506053889314
501.593911|30.57027|0.514622|-0.004308|-0.013075|-0.990546|-0.136492|0.000677|-7.1E-05|0.394654|-11.67206|2.908768|-1.532013|-4.456109|9.150846|0.394635|-0.022154|501.555221|30.418804|-11.417697|3.527353|-0.252571|0.479705|2.865403|0.384656|-0.044923|5|1|0|1|5|||||11.9501474455514|0.032188389453152|1.37962470140756|0.524284692106332
501.010332|30.717086|0.514619|-0.00418|-0.013099|-0.991842|-0.126727|0.000687|-5.5E-05|0.393546|-11.746433|2.685344|-1.444616|-4.47991|9.17055|0.393527|-0.022174|500.972974|30.558256|-11.505546|3.308232|-0.260594|0.474791|2.885105|0.383539|-0.044977|5|1|0|1|5|||||11.9717161561716|0.032037094347771|1.37348208896821|0.526065286361376
500.423002|30.852719|0.514616|-0.004052|-0.013122|-0.99304|-0.116977|0.000696|-4E-05|0.392437|-11.816433|2.460777|-1.357139|-4.501887|9.190198|0.392418|-0.022177|500.387046|30.686608|-11.589009|3.087772|-0.268418|0.469785|2.904752|0.382421|-0.045018|5|1|0|1|5|||||11.9933091983016|0.031886195350834|1.36735423097033|0.527844611329966
499.832139|30.97711|0.514612|-0.003924|-0.013144|-0.994138|-0.107243|0.000705|-2.6E-05|0.391328|-11.882058|2.235157|-1.26962|-4.522054|9.209791|0.391309|-0.022163|499.797658|30.803808|-11.668077|2.866061|-0.276065|0.464699|2.924342|0.381302|-0.045044|5|1|0|1|5|||||12.0149209957307|0.031735705972223|1.36124161951444|0.529622502062157
499.237963|31.090207|0.514609|-0.003797|-0.013164|-0.995139|-0.097527|0.000712|-1.1E-05|0.390221|-11.943307|2.008574|-1.182095|-4.540428|9.229328|0.390202|-0.022136|499.205028|30.909805|-11.742745|2.643191|-0.283554|0.45954|2.943877|0.380182|-0.045053|5|1|0|1|5|||||12.0365492894561|0.031585630636933|1.35514441076905|0.531398890653923
498.640694|31.19196|0.514605|-0.00367|-0.013183|-0.996042|-0.087829|0.000717|4E-06|0.389115|-12.00018|1.781118|-1.094601|-4.557028|9.24881|0.389096|-0.022099|498.609375|31.004555|-11.813009|2.419248|-0.290907|0.454313|2.963357|0.379064|-0.045048|5|1|0|1|5|||||12.058189852527|0.031436227546257|1.34907362139543|0.533170536879626
498.04055|31.282325|0.514601|-0.003544|-0.0132|-0.996848|-0.07815|0.000721|1.9E-05|0.388011|-12.05268|1.552877|-1.007171|-4.571871|9.268236|0.387992|-0.022056|498.01092|31.088018|-11.878867|2.194321|-0.298144|0.449017|2.982781|0.377947|-0.045031|5|1|0|1|5|||||12.0798396452407|0.031287418632987|1.34302586415082|0.534938393210795
497.437752|31.361262|0.514597|-0.003418|-0.013215|-0.997558|-0.068491|0.000723|3.3E-05|0.386909|-12.100811|1.323938|-0.91984|-4.584979|9.287608|0.386891|-0.022011|497.409881|31.160156|-11.94032|1.968496|-0.305286|0.443651|3.00215|0.376832|-0.045006|5|1|0|1|5|||||12.101496527472|0.03113928918994|1.33700477715103|0.536701360104575
496.832518|31.428736|0.514593|-0.003292|-0.01323|-0.998174|-0.058854|0.000724|4.9E-05|0.38581|-12.144578|1.094388|-0.83264|-4.596369|9.306924|0.385791|-0.021968|496.806479|31.220938|-11.997371|1.741857|-0.312352|0.438208|3.021463|0.375719|-0.044977|5|1|0|1|5|||||12.1231586940075|0.030991840450436|1.33101039777664|0.538459388048925
496.225066|31.484716|0.51459|-0.003167|-0.013243|-0.998694|-0.049238|0.000724|6.4E-05|0.384712|-12.183989|0.864311|-0.745603|-4.60606|9.326186|0.384694|-0.021927|496.200933|31.270336|-12.050024|1.514487|-0.319361|0.432681|3.040721|0.374608|-0.044947|5|1|0|1|5|||||12.1448239704717|0.030845074486942|1.32504279420133|0.540212418578064
495.615616|31.529174|0.514586|-0.003043|-0.013255|-0.999121|-0.039645|0.000723|7.9E-05|0.383617|-12.219053|0.633793|-0.658761|-4.614069|9.345393|0.383598|-0.02189|495.593461|31.308325|-12.098286|1.286469|-0.326329|0.427059|3.059925|0.373499|-0.044918|5|1|0|1|5|||||12.1664919605348|0.030698988764514|1.31910186467792|0.541960443304702
495.004386|31.562089|0.514583|-0.002919|-0.013265|-0.999455|-0.030076|0.000722|9.4E-05|0.382523|-12.249781|0.402917|-0.572146|-4.620411|9.364545|0.382505|-0.021857|494.984283|31.334885|-12.142166|1.057884|-0.333272|0.421332|3.079073|0.372391|-0.044893|5|1|0|1|5|||||12.1881628529082|0.030553497232862|1.31318392704357|0.543704510232393
494.391592|31.583441|0.514579|-0.002795|-0.013275|-0.999697|-0.020531|0.000721|0.00011|0.381431|-12.276184|0.171767|-0.485788|-4.625104|9.383642|0.381413|-0.021825|494.373616|31.350001|-12.181673|0.828811|-0.340202|0.415487|3.098167|0.371285|-0.04487|5|1|0|1|5|||||12.2098355743495|0.030408681405997|1.3072924797426|0.545443553206621
493.777453|31.593217|0.514576|-0.002672|-0.013283|-0.999848|-0.011012|0.00072|0.000125|0.38034|-12.298276|-0.059577|-0.399717|-4.628163|9.402685|0.380322|-0.021794|493.761679|31.35366|-12.216819|0.599328|-0.347129|0.409515|3.117206|0.37018|-0.044849|5|1|0|1|5|||||12.2315109667753|0.030264453917879|1.30142379226543|0.547178638576811
493.162183|31.591405|0.514572|-0.002549|-0.01329|-0.999907|-0.001519|0.000719|0.00014|0.379252|-12.316073|-0.291032|-0.313963|-4.629604|9.421673|0.379233|-0.021762|493.148686|31.345854|-12.247618|0.369515|-0.354061|0.403402|3.13619|0.369077|-0.04483|5|1|0|1|5|||||12.2531909317185|0.030120888677627|1.29558108325655|0.548908780429068
492.545998|31.578001|0.514569|-0.002427|-0.013295|-0.999877|0.007947|0.000717|0.000154|0.378164|-12.329591|-0.522518|-0.228556|-4.629447|9.440607|0.378146|-0.021728|492.534856|31.326579|-12.274083|0.139446|-0.361001|0.397139|-3.128065|0.367975|-0.04481|5|1|0|1|5|||||12.2748750982568|0.029977901775331|1.28976074976967|0.55063501175799
491.929114|31.553003|0.514566|-0.002305|-0.013299|-0.999758|0.017386|0.000715|0.000169|0.377079|-12.338847|-0.753956|-0.143522|-4.627708|9.459487|0.377061|-0.021691|491.920402|31.295834|-12.296231|-0.090802|-0.367955|0.390715|-3.10919|0.366875|-0.044789|5|1|0|1|5|||||12.2965662608943|0.029835564841117|1.28396592698981|0.552356369270907
